Timestamp,grouped_soil,grouped_soil_temp,rolling_mean_grouped_soil,rolling_mean_grouped_soil_temp,hour,minute,date,month,day_of_year,Temperature,Humidity,Rain,Cloudcover,Shortwave_Radiation,Windspeed,Winddirection,Soil_temperature_7-28,Soil_moisture_0-7,Et0_evapotranspiration,gradient,irrigation_amount
2025-03-11 00:00:00+01:00,11.4,12.0,11.390397468300844,12.0,0,0,11,3,70,7.0,83.0,0.0,100.0,0.0,8.0,247.0,5.3,0.219,0.0,0.10273632586443604,0.0
2025-03-11 01:00:00+01:00,11.549999999999999,12.0,11.49313379416528,12.0,1,0,11,3,70,6.7,84.0,0.0,99.0,0.0,8.3,248.0,5.3,0.219,0.0,0.13323436876693773,0.0
2025-03-11 02:00:00+01:00,11.716666666666667,12.0,11.656866205834719,12.0,2,0,11,3,70,7.5,80.0,0.0,100.0,0.0,7.0,241.0,5.4,0.199,0.0,0.17191901470248006,0.0
2025-03-11 03:00:00+01:00,11.9,12.0,11.83697182357024,12.0,3,0,11,3,70,7.5,81.0,0.0,100.0,0.0,8.1,238.0,5.4,0.199,0.0,0.18503271984958758,0.0
2025-03-11 04:00:00+01:00,12.066666666666668,12.0,12.026931645533894,12.0,4,0,11,3,70,7.5,83.0,0.0,100.0,0.0,8.1,241.0,5.4,0.199,0.0,0.1414478434980726,0.0
2025-03-11 05:00:00+01:00,12.133333333333333,12.0,12.119867510566385,12.0,5,0,11,3,70,7.4,85.0,0.0,100.0,0.0,8.7,238.0,5.4,0.199,0.0,0.12400632924789345,0.0
2025-03-11 06:00:00+01:00,12.516666666666666,12.0,12.274944304029681,12.0,6,0,11,3,70,7.0,87.0,0.0,100.0,0.0,7.7,252.0,5.3,0.199,0.0,0.1924040051338478,0.0
2025-03-11 07:00:00+01:00,12.328571428571427,12.0,12.50467552083408,12.0,7,0,11,3,70,6.5,89.0,0.0,100.0,7.0,6.7,246.0,5.3,0.199,0.01,-0.029039854115112007,0.0
2025-03-11 08:00:00+01:00,12.15,12.0,12.216864595799457,12.0,8,0,11,3,70,7.9,85.0,0.0,100.0,80.0,5.5,243.0,5.3,0.199,0.03,-0.3142031612341283,0.0
2025-03-11 09:00:00+01:00,11.75,12.0,11.876269198365824,12.0,9,0,11,3,70,9.8,76.0,0.0,100.0,174.0,5.5,257.0,5.3,0.198,0.08,-0.4348004608319469,0.0
2025-03-11 10:00:00+01:00,11.066666666666668,12.0,11.347263674135563,12.0,10,0,11,3,70,11.2,70.0,0.0,100.0,272.0,6.5,265.0,5.4,0.198,0.13,-0.7532008438997195,0.0
2025-03-11 11:00:00+01:00,10.033333333333333,12.0,10.369867510566385,12.0,11,0,11,3,70,12.9,61.0,0.0,100.0,450.0,5.2,282.0,5.5,0.196,0.22,-0.7040580409690982,0.0
2025-03-11 12:00:00+01:00,10.028571428571428,17.2,9.939147592197367,15.31989900107283,12,0,11,3,70,13.9,55.0,0.0,99.0,511.0,6.0,309.0,5.7,0.195,0.27,-0.049999999999998934,0.0
2025-03-11 13:00:00+01:00,10.433333333333334,20.849999999999998,10.269867510566387,19.95918879601113,13,0,11,3,70,14.4,49.0,0.1,100.0,509.0,7.8,285.0,6.0,0.194,0.27,0.4473251295856242,0.0
2025-03-11 14:00:00+01:00,10.983333333333334,21.01666666666667,10.833797851368615,21.171725582707516,14,0,11,3,70,14.2,51.0,0.0,100.0,426.0,7.9,286.0,6.0,0.194,0.24,0.44506543969917445,0.0
2025-03-11 15:00:00+01:00,11.233333333333334,19.666666666666668,11.159998389964736,20.16026497886723,15,0,11,3,70,14.6,47.0,0.0,100.0,332.0,10.3,272.0,6.3,0.192,0.21,0.24303482959888623,0.0
2025-03-11 16:00:00+01:00,11.366666666666667,18.116666666666667,11.319867510566388,18.639735021132772,16,0,11,3,70,14.1,50.0,0.0,100.0,223.0,11.0,274.0,6.6,0.191,0.16,0.15333413835096543,0.0
2025-03-11 17:00:00+01:00,11.516666666666666,17.066666666666666,11.466666666666667,17.380132489433617,17,0,11,3,70,12.8,61.0,0.0,100.0,121.0,7.8,283.0,6.8,0.191,0.08,0.14509976958402593,0.0
2025-03-11 18:00:00+01:00,11.649999999999999,15.950000000000001,11.61006704973444,16.323068354466105,18,0,11,3,70,10.6,72.0,0.0,100.0,32.0,5.2,264.0,7.0,0.191,0.03,0.12339957805014024,0.0
2025-03-11 19:00:00+01:00,11.716666666666667,14.666666666666666,11.713465822766947,15.093598312200562,19,0,11,3,70,9.2,77.0,0.0,94.0,0.0,4.9,253.0,7.0,0.191,0.0,0.07628148418968284,0.0
2025-03-11 20:00:00+01:00,11.828571428571427,14.3,11.762630018113805,14.327775111939516,20,0,11,3,70,8.1,81.0,0.0,23.0,0.0,5.0,244.0,7.1,0.191,0.0,0.17660042194986048,0.0
2025-03-11 21:00:00+01:00,12.183333333333332,14.300000000000002,12.066666666666668,14.300000000000002,21,0,11,3,70,7.4,83.0,0.0,16.0,0.0,5.3,232.0,7.1,0.19,0.0,0.3153508525921316,0.0
2025-03-11 22:00:00+01:00,12.483333333333334,14.300000000000002,12.393331723298068,14.300000000000002,22,0,11,3,70,7.0,82.0,0.0,14.0,0.0,5.7,229.0,7.0,0.19,0.0,0.2833333333333323,0.0
2025-03-11 23:00:00+01:00,12.716666666666667,14.300000000000002,12.633333333333333,14.300000000000002,23,0,11,3,70,6.8,82.0,0.0,28.0,0.0,6.0,245.0,6.9,0.19,0.0,0.24347712633822294,0.0
2025-03-12 00:00:00+01:00,12.914285714285715,14.3,12.880285975974514,14.3,0,0,12,3,71,5.8,85.0,0.0,43.0,0.0,5.4,222.0,6.8,0.19,0.0,0.1426643625069346,0.0
2025-03-12 01:00:00+01:00,12.75,11.5,12.918662058347202,13.187419408282404,1,0,12,3,71,5.5,85.0,0.0,77.0,0.0,5.7,212.0,6.7,0.19,0.0,-0.29545994649641116,0.0
2025-03-12 02:00:00+01:00,12.219999999999999,8.540000000000001,12.289366082981692,8.868054498067773,2,0,12,3,71,6.1,88.0,0.1,36.0,0.0,7.4,247.0,6.5,0.176,0.0,-0.36596497599067934,0.0
2025-03-12 03:00:00+01:00,12.166666666666666,8.3,12.186732106365843,8.339201843327785,3,0,12,3,71,5.2,91.0,0.0,55.0,0.0,6.7,270.0,6.4,0.176,0.0,-0.040368591604657666,0.0
2025-03-12 04:00:00+01:00,12.228571428571428,8.3,12.208628899772377,8.3,4,0,12,3,71,4.4,96.0,0.0,100.0,0.0,7.7,294.0,6.3,0.176,0.0,0.055033524867219796,0.0
2025-03-12 05:00:00+01:00,12.316666666666668,8.3,12.296799156100283,8.3,5,0,12,3,71,3.6,99.0,0.0,100.0,0.0,4.6,301.0,6.2,0.176,0.0,0.05891911386311932,0.0
2025-03-12 06:00:00+01:00,12.350000000000001,8.3,12.326467127498615,8.3,6,0,12,3,71,3.8,100.0,0.0,100.0,0.0,4.8,307.0,6.1,0.176,0.0,0.018598312200561296,0.0
2025-03-12 07:00:00+01:00,12.25,7.3,12.333995780501406,7.633333333333334,7,0,12,3,71,4.2,97.0,0.0,100.0,5.0,4.3,336.0,6.0,0.176,0.01,-0.06771766717788719,0.0
2025-03-12 08:00:00+01:00,12.2,7.3,12.191031793142841,7.3,8,0,12,3,71,4.7,94.0,0.0,100.0,38.0,2.0,63.0,5.9,0.176,0.02,-0.10376432650139567,0.0
2025-03-12 09:00:00+01:00,12.1,7.3,12.126467127498614,7.3,9,0,12,3,71,5.2,93.0,0.0,100.0,92.0,3.8,357.0,5.8,0.176,0.04,-0.023815705037534052,0.0
2025-03-12 10:00:00+01:00,12.183333333333332,7.3,12.143400383067773,7.3,10,0,12,3,71,6.3,89.0,0.0,100.0,218.0,4.7,32.0,5.8,0.176,0.09,0.0018326809674995559,0.0
2025-03-12 11:00:00+01:00,12.083333333333334,7.3,12.130132489433613,7.3,11,0,12,3,71,6.7,87.0,0.0,100.0,189.0,6.0,29.0,5.8,0.176,0.08,-0.030130012148284813,0.0
2025-03-12 12:00:00+01:00,12.1,7.3,12.083140358771203,7.3,12,0,12,3,71,7.6,84.0,0.0,100.0,226.0,4.8,45.0,5.9,0.175,0.11,-0.02533122358403528,0.0
2025-03-12 13:00:00+01:00,12.083333333333334,7.3,12.079470042265543,7.3,13,0,12,3,71,8.4,82.0,0.0,100.0,234.0,6.4,32.0,5.9,0.175,0.11,0.005130012148285346,0.0
2025-03-12 14:00:00+01:00,12.083333333333334,7.333333333333333,12.093400383067774,7.306401687799437,14,0,12,3,71,6.8,84.0,0.1,100.0,199.0,8.9,352.0,5.7,0.203,0.09,0.05866455691736938,0.0
2025-03-12 15:00:00+01:00,12.233333333333334,7.5,12.196799156100282,7.460264978867229,15,0,12,3,71,6.5,85.0,0.1,100.0,129.0,8.9,351.0,5.7,0.203,0.06,0.11750069598063195,0.0
2025-03-12 16:00:00+01:00,12.342857142857143,7.414285714285714,12.328401775029038,7.465941410457624,16,0,12,3,71,6.4,85.0,0.1,100.0,127.0,9.2,360.0,5.8,0.203,0.06,0.04826628359889362,0.0
2025-03-12 17:00:00+01:00,12.316666666666668,7.3,12.293331723298069,7.306401687799437,17,0,12,3,71,6.3,86.0,0.2,100.0,62.0,8.1,12.0,5.8,0.205,0.04,-0.022835139635196455,10.0
2025-03-12 18:00:00+01:00,12.266666666666666,7.033333333333334,12.282731495758645,7.166666666666667,18,0,12,3,71,5.8,90.0,0.6,100.0,13.0,8.5,355.0,5.8,0.211,0.02,0.03023547908816937,0.0
2025-03-12 19:00:00+01:00,12.450000000000001,6.900000000000001,12.353802681474408,6.8999999999999995,19,0,12,3,71,5.0,97.0,0.9,100.0,0.0,10.1,333.0,5.8,0.223,0.0,0.17449083580710578,0.0
2025-03-12 20:00:00+01:00,12.657142857142857,6.428571428571429,12.631713167372856,6.712677757516935,20,0,12,3,71,4.5,98.0,0.5,100.0,0.0,13.1,326.0,5.8,0.23,0.0,0.13793264496196223,0.0
2025-03-12 21:00:00+01:00,12.633333333333333,5.8,12.629667971398332,5.835209282896908,21,0,12,3,71,3.9,97.0,0.2,100.0,0.0,10.1,333.0,5.7,0.232,0.0,0.04257571421329942,0.0
2025-03-12 22:00:00+01:00,12.733333333333334,5.6000000000000005,12.716864595799455,5.741197235008322,22,0,12,3,71,3.7,98.0,0.0,100.0,0.0,7.5,323.0,5.7,0.232,0.0,0.03346662778457876,0.0
2025-03-12 23:00:00+01:00,12.683333333333332,5.1499999999999995,12.69660122696749,5.238935254425293,23,0,12,3,71,3.5,98.0,0.1,100.0,0.0,8.0,316.0,5.6,0.233,0.0,-0.00560389064305955,0.0
2025-03-13 00:00:00+01:00,12.714285714285714,5.1,12.705656814513336,5.102743580485473,0,0,13,3,72,3.3,99.0,0.1,100.0,0.0,8.9,332.0,5.5,0.235,0.0,0.005033524867220862,0.0
2025-03-13 01:00:00+01:00,12.700000000000001,5.1,12.706668276701931,5.1,1,0,13,3,72,3.1,98.0,0.0,100.0,0.0,7.2,347.0,5.4,0.235,0.0,0.018970748843613272,0.0
2025-03-13 02:00:00+01:00,12.783333333333333,5.1,12.743598312200563,5.1,2,0,13,3,72,2.4,99.0,0.3,100.0,0.0,7.6,345.0,5.5,0.238,0.0,0.03993295026556076,0.0
2025-03-13 03:00:00+01:00,12.783333333333333,5.0,12.786534177233053,5.080794936601685,3,0,13,3,72,2.2,99.0,0.3,100.0,0.0,7.3,329.0,5.3,0.242,0.0,0.012458512600071359,0.0
2025-03-13 04:00:00+01:00,12.757142857142856,4.5,12.768515337400705,4.602175768627126,4,0,13,3,72,1.9,99.0,0.2,100.0,0.0,8.7,336.0,5.2,0.245,0.0,-0.014868315584018355,0.0
2025-03-13 05:00:00+01:00,12.75,4.5,12.756797546065016,4.5,5,0,13,3,72,1.8,100.0,0.1,100.0,0.0,8.5,333.0,5.1,0.246,0.0,0.009009419916173655,0.0
2025-03-13 06:00:00+01:00,12.816666666666668,4.5,12.786534177233053,4.5,6,0,13,3,72,1.7,99.0,0.3,100.0,0.0,9.0,329.0,4.9,0.25,0.0,0.0615685071179044,0.0
2025-03-13 07:00:00+01:00,12.9,4.5,12.879934560300825,4.5,7,0,13,3,72,1.6,100.0,0.4,100.0,2.0,12.3,326.0,4.8,0.254,0.01,0.05673291138347469,0.0
2025-03-13 08:00:00+01:00,12.9,4.5,12.900000000000002,4.5,8,0,13,3,72,1.9,99.0,0.2,100.0,16.0,13.0,323.0,4.7,0.257,0.01,-0.005728799169906651,0.0
2025-03-13 09:00:00+01:00,12.819999999999999,3.9,12.868476961961012,4.14,9,0,13,3,72,2.1,98.0,0.2,100.0,27.0,11.8,324.0,4.6,0.259,0.02,-0.08013248943361528,0.0
2025-03-13 10:00:00+01:00,12.716666666666667,3.966666666666667,12.739735021132772,3.9333333333333336,10,0,13,3,72,2.3,99.0,0.3,100.0,42.0,11.3,321.0,4.5,0.263,0.02,-0.1391730412813308,0.0
2025-03-13 11:00:00+01:00,12.5,4.0,12.59013087939835,4.0,11,0,13,3,72,3.0,94.0,0.2,100.0,74.0,11.9,333.0,4.4,0.265,0.03,-0.18560984186603235,0.0
2025-03-13 12:00:00+01:00,12.314285714285715,4.0,12.368515337400707,4.0,12,0,13,3,72,3.8,87.0,0.2,100.0,108.0,12.6,338.0,4.4,0.267,0.05,-0.19036313841599117,0.0
2025-03-13 13:00:00+01:00,12.233333333333333,4.0,12.209404602566368,4.0,13,0,13,3,72,4.4,81.0,0.1,100.0,129.0,13.0,340.0,4.3,0.268,0.06,-0.04876043081548431,0.0
2025-03-13 14:00:00+01:00,12.233333333333333,4.0,12.270994475769738,4.0,14,0,13,3,72,4.5,81.0,0.1,100.0,125.0,12.3,328.0,4.5,0.254,0.06,0.001798351082648253,0.0
2025-03-13 15:00:00+01:00,12.200000000000001,4.0,12.213001304731664,4.0,15,0,13,3,72,4.8,77.0,0.1,100.0,113.0,11.8,321.0,4.5,0.254,0.06,-0.06269687621356113,0.0
2025-03-13 16:00:00+01:00,12.142857142857142,4.0,12.145600723342616,4.0,16,0,13,3,72,5.3,70.0,0.0,100.0,108.0,10.7,316.0,4.5,0.253,0.07,-0.03320003888208678,0.0
2025-03-13 17:00:00+01:00,12.149999999999999,4.0,12.14660122696749,4.0,17,0,13,3,72,5.4,69.0,0.0,100.0,65.0,7.1,297.0,4.5,0.253,0.05,-0.004765532072422474,0.0
2025-03-13 18:00:00+01:00,12.15,4.0,12.136069659197771,4.0,18,0,13,3,72,4.9,73.0,0.0,100.0,21.0,4.9,274.0,4.5,0.252,0.02,0.0719970852330718,0.0
2025-03-13 19:00:00+01:00,12.350000000000001,4.0,12.290595397433634,4.0,19,0,13,3,72,4.4,79.0,0.0,100.0,0.0,2.3,241.0,4.5,0.252,0.0,0.16767945611540025,0.0
2025-03-13 20:00:00+01:00,12.528571428571428,4.0,12.471428571428572,4.0,20,0,13,3,72,3.6,80.0,0.0,100.0,0.0,5.4,214.0,4.5,0.252,0.0,0.24763414122751204,0.0
2025-03-13 21:00:00+01:00,12.983333333333334,4.083333333333333,12.785863679888658,4.016004219498595,21,0,13,3,72,3.2,83.0,0.0,100.0,0.0,8.7,228.0,4.4,0.252,0.0,0.2863211544917972,0.0
2025-03-13 22:00:00+01:00,13.0,4.5,13.044070880412166,4.400662447168071,22,0,13,3,72,3.4,82.0,0.0,100.0,0.0,6.1,236.0,4.4,0.251,0.0,0.15866858200553047,0.0
2025-03-13 23:00:00+01:00,13.166666666666666,4.5,13.10320084389972,4.5,23,0,13,3,72,3.1,84.0,0.0,99.0,0.0,6.7,218.0,4.3,0.251,0.0,0.13090721943736838,0.0
2025-03-14 00:00:00+01:00,13.37142857142857,4.5,13.305885319286903,4.5,0,0,14,3,73,2.7,85.0,0.0,37.0,0.0,5.0,210.0,4.3,0.251,0.0,0.23013248943361475,0.0
2025-03-14 01:00:00+01:00,13.616666666666667,4.5,13.563465822766949,4.5,1,0,14,3,73,1.2,89.0,0.0,97.0,0.0,4.4,210.0,4.2,0.251,0.0,0.19029009908822214,0.0
2025-03-14 02:00:00+01:00,13.733333333333334,4.5,13.686465517463347,4.5,2,0,14,3,73,2.8,83.0,0.0,100.0,0.0,3.8,199.0,4.1,0.25,0.0,0.13986831558401747,0.0
2025-03-14 03:00:00+01:00,13.866666666666667,4.5,13.843202453934984,4.5,3,0,14,3,73,2.6,85.0,0.0,100.0,0.0,1.3,188.0,4.1,0.25,0.0,0.048337420653927765,0.0
2025-03-14 04:00:00+01:00,13.771428571428572,4.5,13.783140358771202,4.5,4,0,14,3,73,1.8,87.0,0.0,100.0,0.0,0.9,191.0,4.0,0.249,0.0,-0.01656770210027325,0.0
2025-03-14 05:00:00+01:00,13.816666666666668,4.033333333333333,13.810067049734437,4.410376370807868,5,0,14,3,73,1.3,87.0,0.0,100.0,0.0,0.5,180.0,3.9,0.249,0.0,-0.15320332118504787,0.0
2025-03-14 06:00:00+01:00,13.299999999999999,1.7,13.476733716401107,2.2562902958587987,6,0,14,3,73,1.2,87.0,0.0,100.0,0.0,0.6,162.0,3.8,0.249,0.0,-0.2246304214429502,0.0
2025-03-14 07:00:00+01:00,13.4,1.7,13.360806206848537,1.7000000000000002,7,0,14,3,73,1.4,88.0,0.0,100.0,6.0,1.7,49.0,3.6,0.249,0.01,-0.19154147269313615,0.0
2025-03-14 08:00:00+01:00,12.942857142857141,1.7,13.093650771014834,1.7000000000000004,8,0,14,3,73,2.5,87.0,0.1,100.0,59.0,3.0,17.0,3.5,0.249,0.02,-0.317036245223715,0.0
2025-03-14 09:00:00+01:00,12.6,1.7,12.726733716401107,1.7000000000000002,9,0,14,3,73,3.6,87.0,0.1,100.0,101.0,5.4,84.0,3.5,0.25,0.04,-0.35699139980825034,10.0
2025-03-14 10:00:00+01:00,12.316666666666668,1.7,12.379667971398334,1.7000000000000002,10,0,14,3,73,4.4,85.0,0.2,100.0,113.0,9.0,110.0,3.5,0.252,0.05,-0.25833333333333375,0.0
2025-03-14 11:00:00+01:00,12.166666666666666,1.7,12.21006704973444,1.7000000000000002,11,0,14,3,73,4.8,85.0,0.5,100.0,154.0,8.5,102.0,3.5,0.257,0.07,0.04039313904417163,0.0
2025-03-14 12:00:00+01:00,12.542857142857143,4.857142857142857,12.460454249486677,3.9310865042833365,12,0,14,3,73,3.9,94.0,1.1,100.0,101.0,6.8,78.0,3.6,0.27,0.05,0.053299808466114484,50.0
2025-03-14 13:00:00+01:00,12.200000000000001,5.0,12.316666666666668,4.980399078336107,13,0,14,3,73,3.4,97.0,1.4,100.0,68.0,7.1,56.0,3.6,0.288,0.03,-0.2254258588937601,20.0
2025-03-14 14:00:00+01:00,11.933333333333332,5.0,12.009602531699157,5.0,14,0,14,3,73,3.9,92.0,0.3,100.0,111.0,5.1,48.0,3.6,0.289,0.05,-0.20663394681707992,40.0
2025-03-14 15:00:00+01:00,11.9,5.0,11.903398773032508,5.0,15,0,14,3,73,4.4,89.0,0.0,100.0,118.0,6.0,37.0,3.6,0.288,0.05,-0.046286618463985185,850.0
2025-03-14 16:00:00+01:00,11.928571428571429,5.0,11.917029294771186,5.0,16,0,14,3,73,4.5,88.0,0.0,100.0,51.0,5.9,27.0,3.7,0.287,0.03,-0.005132489433614218,190.0
2025-03-14 17:00:00+01:00,11.9,5.0,11.89313379416528,5.0,17,0,14,3,73,4.7,87.0,0.0,100.0,34.0,4.4,35.0,3.7,0.287,0.03,0.04491845553176699,40.0
2025-03-14 18:00:00+01:00,12.049999999999999,5.0,12.00686620583472,5.0,18,0,14,3,73,4.3,90.0,0.0,100.0,10.0,1.3,45.0,3.8,0.286,0.02,0.08163394681707903,0.0
2025-03-14 19:00:00+01:00,12.066666666666668,5.0,12.056401687799438,5.0,19,0,14,3,73,3.9,92.0,0.1,100.0,0.0,3.1,332.0,3.8,0.286,0.0,0.06105169052633208,0.0
2025-03-14 20:00:00+01:00,12.12857142857143,5.0,12.128969586887385,5.0,20,0,14,3,73,3.3,95.0,0.1,100.0,0.0,4.9,343.0,3.8,0.287,0.0,0.04830061348374581,0.0
2025-03-14 21:00:00+01:00,12.200000000000001,5.0,12.15300291476693,5.0,21,0,14,3,73,3.3,96.0,0.2,100.0,0.0,3.1,7.0,3.8,0.288,0.0,0.05388125973922886,0.0
2025-03-14 22:00:00+01:00,12.233333333333334,5.0,12.236732106365842,5.0,22,0,14,3,73,3.7,93.0,0.4,100.0,0.0,1.8,37.0,3.8,0.292,0.0,0.04486348547822505,0.0
2025-03-14 23:00:00+01:00,12.299999999999999,5.0,12.24272988572338,5.0,23,0,14,3,73,3.4,94.0,0.2,96.0,0.0,4.9,354.0,3.8,0.294,0.0,0.0375781173351557,0.0
2025-03-15 00:00:00+01:00,12.257142857142856,5.0,12.311888341036154,5.0,0,0,15,3,74,2.8,96.0,0.0,97.0,0.0,4.0,339.0,3.7,0.293,0.0,-0.009731801062242695,0.0
2025-03-15 01:00:00+01:00,12.25,5.0,12.223266283598894,5.0,1,0,15,3,74,3.1,95.0,0.0,100.0,0.0,1.7,32.0,3.7,0.293,0.0,-0.18783174243826473,0.0
2025-03-15 02:00:00+01:00,11.883333333333333,5.0,11.936224856159624,5.0,2,0,15,3,74,3.1,96.0,0.0,100.0,0.0,2.9,11.0,3.9,0.295,0.0,0.07063291052593712,0.0
2025-03-15 03:00:00+01:00,12.540000000000001,5.0,12.364532104650769,5.0,3,0,15,3,74,2.9,97.0,0.0,100.0,0.0,3.8,11.0,3.9,0.295,0.0,0.4132874077482853,0.0
2025-03-15 04:00:00+01:00,12.828571428571427,5.0,12.762799671656195,5.0,4,0,15,3,74,2.7,96.0,0.0,99.0,0.0,4.0,36.0,3.8,0.294,0.0,0.2240366709076591,0.0
2025-03-15 05:00:00+01:00,12.866666666666667,5.0,12.812605446466087,5.0,5,0,15,3,74,1.7,96.0,0.0,91.0,0.0,4.4,60.0,3.8,0.293,0.0,0.13239721052288633,0.0
2025-03-15 06:00:00+01:00,13.083333333333334,5.0,13.027594092701968,5.0,6,0,15,3,74,0.1,96.0,0.0,29.0,0.0,4.0,63.0,3.7,0.293,0.0,0.1354629080000178,0.0
2025-03-15 07:00:00+01:00,13.033333333333333,5.0,13.083531262466122,5.0,7,0,15,3,74,0.6,96.0,0.0,3.0,15.0,2.7,70.0,3.6,0.292,0.0,-0.07102473026503642,0.0
2025-03-15 08:00:00+01:00,12.814285714285715,5.0,12.885544632171895,5.0,8,0,15,3,74,2.2,90.0,0.0,59.0,130.0,5.5,71.0,3.5,0.291,0.03,-0.27829980846611413,0.0
2025-03-15 09:00:00+01:00,12.366666666666667,5.0,12.526931645533894,5.0,9,0,15,3,74,3.4,85.0,0.0,56.0,278.0,10.7,74.0,3.4,0.29,0.08,-0.7888746951333054,0.0
2025-03-15 10:00:00+01:00,10.483333333333333,5.0,11.307795241905284,5.0,10,0,15,3,74,4.7,76.0,0.0,48.0,371.0,14.1,73.0,3.5,0.289,0.12,-1.5480594157548815,0.0
2025-03-15 11:00:00+01:00,9.4,9.233333333333333,9.430812814024131,7.031010743156922,11,0,15,3,74,6.0,65.0,0.0,55.0,488.0,16.9,73.0,3.5,0.287,0.18,-0.7153328336192999,0.0
2025-03-15 12:00:00+01:00,10.083333333333334,13.35,9.877129574666684,12.614859376872793,12,0,15,3,74,7.0,59.0,0.0,43.0,567.0,17.8,74.0,3.7,0.285,0.21,0.523059415754882,0.0
2025-03-15 13:00:00+01:00,10.616666666666667,14.933333333333332,10.476931645533895,14.436534177233051,13,0,15,3,74,7.5,55.0,0.0,32.0,525.0,18.5,69.0,3.9,0.282,0.21,0.6012691983658236,0.0
2025-03-15 14:00:00+01:00,11.383333333333333,15.25,11.079667971398331,15.389321285444746,14,0,15,3,74,8.2,50.0,0.0,81.0,476.0,19.1,74.0,4.1,0.274,0.21,0.7082343687669388,0.0
2025-03-15 15:00:00+01:00,12.116666666666667,13.766666666666666,11.893400383067773,14.161607750625818,15,0,15,3,74,8.4,47.0,0.0,95.0,432.0,18.8,73.0,4.3,0.272,0.2,0.6390213488014371,0.0
2025-03-15 16:00:00+01:00,12.385714285714286,11.785714285714286,12.357710669001206,12.526454511175476,16,0,15,3,74,8.1,48.0,0.0,100.0,331.0,17.0,69.0,4.5,0.27,0.16,0.29303482959888605,0.0
2025-03-15 17:00:00+01:00,12.583333333333334,11.0,12.479470042265545,11.035803070295279,17,0,15,3,74,7.3,52.0,0.0,82.0,194.0,12.5,72.0,4.7,0.268,0.1,0.23817688563495132,0.0
2025-03-15 18:00:00+01:00,12.9,10.15,12.834064440271108,10.662252320371444,18,0,15,3,74,5.7,58.0,0.0,65.0,56.0,10.9,83.0,4.8,0.267,0.05,0.2685983122005604,0.0
2025-03-15 19:00:00+01:00,13.066666666666668,8.8,13.016666666666666,9.155739240631368,19,0,15,3,74,3.9,67.0,0.0,17.0,0.0,7.6,94.0,4.8,0.267,0.01,0.17708246057754273,0.0
2025-03-15 20:00:00+01:00,13.285714285714286,8.3,13.188229361426194,8.327435804854735,20,0,15,3,74,2.3,75.0,0.0,11.0,0.0,5.0,88.0,4.8,0.266,0.0,0.2299991949823692,0.0
2025-03-15 21:00:00+01:00,13.566666666666668,7.916666666666667,13.476665056631404,8.226380590306464,21,0,15,3,74,1.5,78.0,0.0,19.0,0.0,4.6,69.0,4.7,0.266,0.0,0.16081987958772803,0.0
2025-03-15 22:00:00+01:00,13.466666666666667,6.0,13.50986912060165,6.4569527430268705,22,0,15,3,74,1.0,78.0,0.0,14.0,0.0,5.3,72.0,4.6,0.266,0.0,0.035067049734439415,0.0
2025-03-15 23:00:00+01:00,13.583333333333334,6.0,13.546799156100283,6.0,23,0,15,3,74,0.5,78.0,0.0,1.0,0.0,4.3,85.0,4.4,0.265,0.0,0.11503739411381364,0.0
2025-03-16 00:00:00+01:00,13.814285714285715,6.0,13.739943908829277,6.0,0,0,16,3,75,0.1,78.0,0.0,0.0,0.0,3.4,108.0,4.2,0.265,0.0,0.13159961693222577,0.0
2025-03-16 01:00:00+01:00,13.766666666666666,4.1,13.809998389964734,4.733333333333333,1,0,16,3,75,0.0,78.0,0.0,0.0,0.0,1.8,90.0,4.1,0.265,0.0,0.0667944818360553,0.0
2025-03-16 02:00:00+01:00,13.933333333333332,4.1,13.873532872501388,4.1,2,0,16,3,75,-0.4,82.0,0.0,0.0,0.0,2.4,9.0,4.0,0.262,0.0,0.11816812405013177,0.0
2025-03-16 03:00:00+01:00,14.133333333333333,4.1,14.046334638064998,4.1,3,0,16,3,75,-0.7,83.0,0.0,0.0,0.0,1.3,360.0,3.8,0.262,0.0,0.23046193767847178,0.0
2025-03-16 04:00:00+01:00,14.414285714285715,4.1,14.334456747858331,4.1,4,0,16,3,75,-0.9,84.0,0.0,0.0,0.0,0.6,18.0,3.7,0.261,0.0,0.20149743229530426,0.0
2025-03-16 05:00:00+01:00,14.450000000000001,4.1,14.449329502655607,4.1,5,0,16,3,75,-1.2,86.0,0.0,0.0,0.0,0.6,342.0,3.5,0.261,0.0,0.17330641391108337,0.0
2025-03-16 06:00:00+01:00,14.783333333333333,4.1,14.681069575680498,4.1,6,0,16,3,75,-1.6,88.0,0.0,0.0,0.0,0.4,297.0,3.4,0.261,0.0,0.19183429100276506,0.0
2025-03-16 07:00:00+01:00,14.85,4.1,14.832998084661137,4.1,7,0,16,3,75,-1.1,88.0,0.0,0.0,18.0,2.2,318.0,3.2,0.26,0.0,-0.08893449282394617,0.0
2025-03-16 08:00:00+01:00,14.257142857142856,1.2714285714285716,14.503200590032606,2.214285714285714,8,0,16,3,75,0.6,83.0,0.0,0.0,142.0,1.8,294.0,3.1,0.26,0.03,-0.3331657089972362,0.0
2025-03-16 09:00:00+01:00,14.033333333333333,0.8000000000000002,14.166666666666664,0.8000000000000002,9,0,16,3,75,2.4,75.0,0.0,0.0,302.0,1.4,337.0,3.0,0.259,0.1,-1.1421056665947633,0.0
